OBJECTID,COD_VOLCAD,A├æO,FECHA,EVENTO_SIR,COD_SIGAU,COD_ESPEC,NOMBRE_COM,DAP,H,DC,AC,AI,PPT,VV,EM_COD,ESPACIO,LOC_COD,LOC_NOM,BARRIO,X,Y,mes,nombre_mes
1153,V1153,2016,2016-11-14,4289660,NO REGISTRA,37,Caucho sabanero,0.15,5.0,0.0,0.0,0,3.0,4.2,U1,PUBLICO,12,BARRIOS UNIDOS,URBANIZACION SAN MARTIN,-74.066184784,4.674668109,11.0,November
1154,V1154,2016,2016-11-14,NO REGISTRA,NO REGISTRA,25,Acacia japonesa,0.35,5.0,0.0,0.0,0,2.8,3.8,H4,PUBLICO,11,SUBA,URBANIZACION CORDOBA,-74.060052532,4.707856674,11.0,November
1155,V1155,2016,2016-11-14,4290237,NO REGISTRA,3,"Cipres, Pino cipres, Pino",0.34,5.0,0.0,0.0,0,2.9,4.2,P1,PRIVADO,11,SUBA,URBANIZACION CORDOBA,-74.062304285,4.708582545,11.0,November
1156,V1156,2016,2016-11-14,4290543,NO REGISTRA,25,Acacia japonesa,0.3,7.0,0.0,0.0,0,4.6,4.1,U13,PRIVADO,11,SUBA,BELLOMONTE,-74.077255072,4.724587205,11.0,November
1157,V1157,2016,2016-11-15,NO REGISTRA,NO REGISTRA,106,NN,0.15,5.0,0.0,0.0,0,4.5,4.1,U4,PUBLICO,9,FONTIBON,VERACRUZ,-74.135220243,4.682557244,11.0,November
1158,V1158,2016,2016-11-16,4291079,NO REGISTRA,49,Sauce lloron,0.3,6.0,0.0,0.0,0,6.2,2.9,P1,PUBLICO,11,SUBA,LAS VILLAS III SECTOR,-74.064994488,4.71524749,11.0,November
1159,V1159,2016,2016-11-16,4291083,NO REGISTRA,26,"Acacia negra, gris",0.3,7.0,0.0,0.0,0,6.0,2.3,SIN INFORMACION,PRIVADO,1,USAQUEN,URBANIZACION EL CEDRITO,-74.023691582,4.72662726,11.0,November
1160,V1160,2016,2016-11-16,4291832,NO REGISTRA,26,"Acacia negra, gris",0.3,7.0,0.0,0.0,0,9.2,3.3,P1,PRIVADO,11,SUBA,EL SANTUARIO DE SUBA,-74.080307484,4.737829365,11.0,November
1161,V1161,2016,2016-11-16,4293785,NO REGISTRA,26,"Acacia negra, gris",0.29,9.0,0.0,0.0,0,4.8,2.3,L3,PUBLICO,1,USAQUEN,SANTA BARBARA ALTA I SECTOR,-74.03176917,4.691578087,11.0,November
1162,V1162,2016,2016-11-16,4293785,NO REGISTRA,26,"Acacia negra, gris",0.29,9.0,0.0,0.0,0,4.8,2.3,L3,PUBLICO,1,USAQUEN,SANTA BARBARA ALTA I SECTOR,-74.03176917,4.691578087,11.0,November
1163,V1163,2016,2016-11-17,4295578,NO REGISTRA,25,Acacia japonesa,0.3,10.0,0.0,0.0,0,2.6,3.3,P1,PRIVADO,11,SUBA,HATIVA,-74.080254336,4.730952301,11.0,November
1164,V1164,2016,2016-11-17,4295982 Ôö¼├í,NO REGISTRA,94,Sauco,0.3,5.0,0.0,0.0,0,1.1,4.0,U10,PUBLICO,11,SUBA,CAMINO VERDE,-74.103804925,4.758049165,11.0,November
1165,V1165,2016,2016-11-17,4296163,NO REGISTRA,94,Sauco,0.3,6.0,0.0,0.0,0,0.0,3.5,L3,PUBLICO,11,SUBA,URBANIZACION LA TRINITARIA,-74.092972926,4.737600556,11.0,November
1166,V1166,2016,2016-11-17,4296007,NO REGISTRA,94,Sauco,0.25,0.0,0.0,0.0,0,0.0,3.6,L3,PUBLICO,11,SUBA,URBANIZACION SANTA CAROLINA,-74.050738078,4.749997197,11.0,November
1167,V1167,2016,2016-11-18,4298133,NO REGISTRA,25,Acacia japonesa,0.26,5.0,0.0,0.0,0,6.8,2.2,L3,PUBLICO,16,PUENTE ARANDA,URBANIZACION LA COLONIA ORIENTAL,-74.115226623,4.618327625,11.0,November
1168,V1168,2016,2016-11-18,4298370,NO REGISTRA,336,Cerezo,0.2,5.0,0.0,0.0,0,11.6,2.2,L3,PUBLICO,1,USAQUEN,URBANIZACION NUEVO COUNTRY II SECTOR,-74.041632645,4.71830236,11.0,November
1169,V1169,2016,2016-11-18,4298339,NO REGISTRA,15,Eucalipto plateado,0.5,15.0,0.0,0.0,0,12.0,3.2,U13,PUBLICO,2,CHAPINERO,URBANIZACION CHICO NORTE,-74.04467831,4.674358392,11.0,November
1170,V1170,2016,2016-11-19,4300135,NO REGISTRA,26,"Acacia negra, gris",0.2,0.0,0.0,0.0,0,8.3,2.0,H2,PUBLICO,1,USAQUEN,LABORATORIOS BYALA,-74.027080042,4.703221884,11.0,November
1171,V1171,2016,2016-11-19,4300771,NO REGISTRA,3,"Cipres, Pino cipres, Pino",0.5,18.0,0.0,0.0,0,9.9,3.3,P1,PRIVADO,11,SUBA,CONJUNTO RESIDENCIAL DEL MONTE AG-2,-74.068831651,4.75286826,11.0,November
1172,V1172,2016,2016-11-18,4298443Ôö¼├í,NO REGISTRA,106,NN,0.5,0.0,0.0,0.0,0,8.2,2.7,P1,PRIVADO,11,SUBA,PRADO SUR,-74.063164931,4.713864575,11.0,November
1173,V1173,2016,2016-11-19,4300989,NO REGISTRA,26,"Acacia negra, gris",0.3,0.0,0.0,0.0,0,9.7,1.9,P1,PRIVADO,1,USAQUEN,FINCA IRACA,-74.02762152,4.709391244,11.0,November
1174,V1174,2016,2016-11-19,4301924,NO REGISTRA,25,Acacia japonesa,0.3,0.0,0.0,0.0,0,8.1,2.3,P1,PUBLICO,11,SUBA,CERROS DE LOS LAGARTOS,-74.080042946,4.71218158,11.0,November
1175,V1175,2016,2016-11-19,4301877,NO REGISTRA,94,Sauco,0.3,6.0,0.0,0.0,0,6.7,2.2,L3,PUBLICO,10,ENGATIVA,AGUAS CLARAS,-74.102000117,4.695736677,11.0,November
1176,V1176,2016,2016-11-20,4302487,NO REGISTRA,118,Acacia morada,0.15,15.0,0.0,0.0,0,3.6,3.0,U14,PRIVADO,1,USAQUEN,URBANIZACION BOSQUE DE MEDINA,-74.028762813,4.710928788,11.0,November
1177,V1177,2016,2016-11-19,4300475,NO REGISTRA,26,"Acacia negra, gris",0.2,6.0,0.0,0.0,0,4.9,2.5,L3,PUBLICO,19,CIUDAD BOLIVAR,CASA DE TEJA,-74.136830244,4.542944932,11.0,November
1178,V1178,2016,2016-11-22,4307580,10010105000359,25,Acacia japonesa,0.33,9.52909636,9.2,4.64886008,2,2.5,3.4,L3,PUBLICO,10,ENGATIVA,NORMANDIA II SECTOR,-74.109184586,4.671547452,11.0,November
1179,V1179,2016,2016-11-23,4309647,02020805000095,336,Cerezo,0.2,8.33819863,9.06,4.9652186,3,0.0,4.2,U13,PUBLICO,2,CHAPINERO,URBANIZACION CHICO NORTE,-74.045217461,4.674630774,11.0,November
1180,V1180,2016,2016-11-24,4310816,NO REGISTRA,49,Sauce lloron,0.4,9.0,0.0,0.0,0,0.3,3.7,U13,PUBLICO,1,USAQUEN,SANTA BARBARA ALTA I SECTOR,-74.029838225,4.692449583,11.0,November
1181,V1181,2016,2016-11-23,4309428,NO REGISTRA,26,"Acacia negra, gris",0.2,7.0,0.0,0.0,0,0.1,3.6,L3,PUBLICO,1,USAQUEN,CONJUNTO RESIDENCIAL LA PRADERA,-74.039532382,4.748083408,11.0,November
1182,V1182,2016,2016-11-25,4313219,06010203000606,26,"Acacia negra, gris",0.1,4.0,4.0,3.44785662,1,0.7,2.3,H4,PUBLICO,6,TUNJUELITO,NUEVO MUZO II SECTOR I ETAPA,-74.147470695,4.588382252,11.0,November
1183,V1183,2016,2016-11-26,4314425,NO REGISTRA,25,Acacia japonesa,0.2,5.0,0.0,0.0,0,11.9,3.6,U14,PUBLICO,11,SUBA,URBANIZACION PIEMONTE RESERVA NATURAL DEL NORTE,-74.075525813,4.726860577,11.0,November
1184,V1184,2016,2016-11-27,4318360,10010404000212,26,"Acacia negra, gris",0.3,6.21084485,5.2,2.87237583,2,9.1,4.7,L3,PUBLICO,10,ENGATIVA,SAN MARCOS,-74.106328608,4.689291764,11.0,November
1185,V1185,2016,2016-11-27,4317971,NO REGISTRA,26,"Acacia negra, gris",0.2,5.0,0.0,0.0,0,5.1,4.0,P1,PUBLICO,11,SUBA,BARRIO ALTOS DE CHOZICA,-74.080181565,4.733688824,11.0,November
1186,V1186,2016,2016-11-27,NO REGISTRA,NO REGISTRA,17,Eucalipto,0.8,22.0,0.0,0.0,0,7.0,2.9,H2,PUBLICO,1,USAQUEN,URBANIZACION BOSQUE DE PINOS I SECTOR,-74.024800787,4.724938314,11.0,November
1187,V1187,2016,2016-11-27,4317820,NO REGISTRA,204,Eucalipto,0.6,0.0,0.0,0.0,0,6.7,2.6,P1,PRIVADO,4,SAN CRISTOBAL,SANTA ANA SUR,-74.07581087,4.570745966,11.0,November
1188,V1188,2016,2016-11-28,4320004,NO REGISTRA,5,Pino patula,0.3,9.0,0.0,0.0,0,0.9,3.6,H4,PUBLICO,11,SUBA,URBANIZACION  IBERIA SECTOR III,-74.064045038,4.717607098,11.0,November
1189,V1189,2016,2016-11-30,4321359,NO REGISTRA,94,Sauco,0.3,4.0,0.0,0.0,0,0.0,3.2,U11,PRIVADO,2,CHAPINERO,BARRIO ROSALES,-74.049185617,4.661774168,11.0,November
1190,V1190,2016,2016-11-30,4321095,NO REGISTRA,37,Caucho sabanero,0.2,6.0,0.0,0.0,0,2.3,3.4,P1,PUBLICO,11,SUBA,CERROS DE LOS LAGARTOS,-74.079977638,4.712219054,11.0,November
1191,V1191,2016,2016-11-30,4321897,NO REGISTRA,36,"Caucho de la india, caucho",0.3,5.0,0.0,0.0,0,0.7,2.4,U13,PRIVADO,9,FONTIBON,BARRIO GRANJAS DE TECHO,-74.11448832,4.643923887,11.0,November
1192,V1192,2016,2016-12-04,4325620,11012402000408,94,Sauco,0.6,5.0,7.0,3.15528669,5,0.6,3.4,U10,PUBLICO,11,SUBA,URBANIZACION COLPATRIA SANTA HELENA  II SECTOR,-74.062668192,4.732106124,12.0,December
1193,V1193,2016,2016-12-04,4325530,09011705000046,26,"Acacia negra, gris",0.2,5.0,5.36,3.57190933,0,0.1,2.9,P1,PUBLICO,9,FONTIBON,EL HACIENDA EL ESCRITORIO,-74.158840194,4.695145579,12.0,December
1194,V1194,2016,2016-12-05,NO REGISTRA,09012503000424,114,Palma de datiles,0.15,5.20053027,5.3,4.21584412,7,0.0,4.0,U4,PUBLICO,9,FONTIBON,CIUDADELA  EL SALITRE ETAPA A,-74.112288283,4.660611661,12.0,December
1195,V1195,2016,2016-12-05,NO REGISTRA,09012503000425,118,Acacia morada,0.15,11.3577676,10.11,6.95663265,25,0.0,4.0,U4,PUBLICO,9,FONTIBON,CIUDADELA  EL SALITRE ETAPA A,-74.112311383,4.660614347,12.0,December
1196,V1196,2016,2016-12-05,NO REGISTRA,NO REGISTRA,106,NN,0.0,0.0,0.0,0.0,0,0.0,4.4,U10,PUBLICO,8,KENNEDY,URBANIZACION CIUDAD DE KENNEDY ORIENTAL,-74.14634161,4.622170758,12.0,December
1197,V1197,2016,2016-12-16,4346046,NO REGISTRA,20,"Palma yuca, palmiche",0.2,0.0,0.0,0.0,0,0.1,4.5,U11,PUBLICO,14,LOS MARTIRES,URBANIZACION INDUSTRIAL EL PROGRESO,-74.09408891,4.600032194,12.0,December
1198,V1198,2016,2016-12-18,4352578,10011805000283,37,Caucho sabanero,0.2,6.0,1.8,1.11212187,2,0.0,3.1,U9,PUBLICO,10,ENGATIVA,HACIENDA SANTA ISABEL,-74.127090696,4.721817642,12.0,December
1199,V1199,2016,2016-01-15,3635598,15010103000186,26,"Acacia negra, gris",0.47,5.0,0.0,0.0,0,0.0,4.0,U3,PUBLICO,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,CIUDAD JARDIN DEL SUR,-74.097636763,4.582675604,1.0,January
1200,V1200,2016,2016-02-01,NO REGISTRA,NO REGISTRA,79,"Chicala, chirlobirlo, flor amarillo",0.63,4.2,0.0,0.0,0,0.0,2.9,U13,PUBLICO,2,CHAPINERO,BARRIO SUCRE,-74.067548601,4.629470078,2.0,February
1201,V1201,2016,2016-02-01,NO REGISTRA,NO REGISTRA,79,"Chicala, chirlobirlo, flor amarillo",0.69,5.3,0.0,0.0,0,0.0,2.9,U13,PUBLICO,2,CHAPINERO,BARRIO SUCRE,-74.067548601,4.629470078,2.0,February
1202,V1202,2016,2016-02-06,3683422,NO REGISTRA,42,Eugenia,0.65,5.0,0.0,0.0,0,0.1,2.4,L2,PUBLICO,1,USAQUEN,URBANIZACION NUEVA AUTOPISTA II SECTOR,-74.04848677,4.721107469,2.0,February
1203,V1203,2016,2016-02-12,3700799,10113000019,189,Calistemo,0.25,5.0,0.0,0.0,0,0.1,3.0,U11,PUBLICO,1,USAQUEN,URBANIZACION PLAZUELAS DE SAN JORGE,-74.048481084,4.710766985,2.0,February
1204,V1204,2016,2016-02-13,3703334,16022001000086,36,"Caucho de la india, caucho",0.27,9.0,0.0,0.0,0,0.9,3.0,U13,PUBLICO,16,PUENTE ARANDA,LOS SAUCES (SAN JORGE CENTRAL III SECTOR),-74.116960258,4.597267024,2.0,February
1205,V1205,2016,2016-02-13,3703801,16011201000153,336,Cerezo,0.28,9.0,0.0,0.0,0,1.0,3.9,U13,PUBLICO,16,PUENTE ARANDA,CAMELIA NORTE,-74.117272733,4.615608398,2.0,February
1206,V1206,2016,2016-02-15,3706576,1011904000309,36,"Caucho de la india, caucho",1.32,10.0,0.0,0.0,0,0.4,2.3,L3,PUBLICO,1,USAQUEN,URBANIZACION CAPRI I SECTOR,-74.037759956,4.729146163,2.0,February
1207,V1207,2016,2016-02-18,3715485,NO REGISTRA,25,Acacia japonesa,0.24,12.0,0.0,0.0,0,1.0,4.1,L3,PUBLICO,1,USAQUEN,URBANIZACION BALMORAL NORTE,-74.035677408,4.763691767,2.0,February
1208,V1208,2016,2016-02-26,3733960,01013703000207,125,Caucho benjamin,0.3,8.0,6.5,3.19370581,0,0.0,3.6,U13,PUBLICO,1,USAQUEN,MAKRO AUTOPISTA NORTE 193,-74.042548217,4.772379376,2.0,February
1209,V1209,2016,2016-02-27,3737198,01022402000264,42,Eugenia,0.35,7.0,2.9,3.00737057,2,2.1,3.2,L2,PUBLICO,1,USAQUEN,URBANIZACION CEDRO GOLF CLUB I SECTOR,-74.028580483,4.726114238,2.0,February
1210,V1210,2016,2016-03-25,3801466,NO REGISTRA,25,Acacia japonesa,0.9,11.0,0.0,0.0,0,0.0,4.8,U13,PRIVADO,11,SUBA,SAN NICOLAS URBANIZACION,-74.073506229,4.699820031,3.0,March
1211,V1211,2016,2016-03-26,3802295,10010502000332,61,"Jazmin del cabo, laurel huesito",0.98,7.0,3.5,2.58070847,5,0.0,4.1,U13,PUBLICO,10,ENGATIVA,SANTA CECILIA,-74.110834661,4.679615908,3.0,March
1212,V1212,2016,2016-03-30,3807335,11011802001006,5,Pino patula,1.2,16.0,13.7,9.94368767,4,17.1,3.3,P1,PUBLICO,11,SUBA,URBANIZACION RODESIA I ETAPA,-74.105601549,4.752932121,3.0,March
1213,V1213,2016,2016-03-30,3807537,08011403000137,28,"Acacia baracatinga, acacia sabanera, acacia nigra",0.41,6.0,4.35,3.09392711,4,6.3,3.3,U14,PUBLICO,8,KENNEDY,URBANIZACION UNIR I,-74.166542523,4.63994717,3.0,March
1214,V1214,2016,2016-04-03,3819154,10010304000183,79,"Chicala, chirlobirlo, flor amarillo",0.16,1.5,7.0,3.18287378,5,1.6,3.3,U13,PUBLICO,10,ENGATIVA,SANTA MARIA DEL LAGO,-74.095228287,4.691279581,4.0,April
1215,V1215,2016,2016-04-03,3819155,09012401000219,25,Acacia japonesa,0.21,11.0,8.1,4.19392046,11,1.2,3.4,L3,PUBLICO,9,FONTIBON,CARLOS LLERAS RESTREPO,-74.117937335,4.656772811,4.0,April
1216,V1216,2016,2016-04-13,3840182,11011801000091,79,"Chicala, chirlobirlo, flor amarillo",0.35,5.0,6.9,3.20215405,5,0.3,3.0,L2,PUBLICO,11,SUBA,URBANIZACION LOS CAMPOS,-74.109449901,4.746066338,4.0,April
1217,V1217,2016,2016-04-14,NO REGISTRA,11010904001119,118,Acacia morada,0.45,4.0,1.3,0.94449285,3,0.3,3.7,L3,PUBLICO,11,SUBA,URBANIZACION OIKOS LA COLINA,-74.062087716,4.726283244,4.0,April
1218,V1218,2016,2016-04-20,3856701,02010602000234Ôö¼├í,132,Sangregado,0.2,6.0,0.0,0.0,0,0.3,3.0,U11,PUBLICO,2,CHAPINERO,BARRIO EL RETIRO,-74.050398647,4.666989302,4.0,April
1219,V1219,2016,2016-04-22,NO REGISTRA,13020302000130Ôö¼├í,37,Caucho sabanero,0.5,11.0,0.0,0.0,0,2.7,2.4,U8,PUBLICO,13,TEUSAQUILLO,TERRENOS CAMACHO ROLDAN,-74.081378784,4.627023002,4.0,April
1220,V1220,2016,2016-04-23,3863531,11010701000168,42,Eugenia,0.51,9.0,3.2,2.51824616,1,0.4,3.7,U13,PUBLICO,11,SUBA,LAS VILLAS II SECTOR,-74.071906912,4.717461345,4.0,April
1221,V1221,2016,2016-04-26,3871711,11012402002071,25,Acacia japonesa,1.5,12.0,2.2,2.51608236,5,5.7,4.3,L3,PUBLICO,11,SUBA,URBANIZACION  EL MORAL,-74.056797533,4.72824572,4.0,April
1222,V1222,2016,2016-05-06,3897992,10010902000195,42,Eugenia,1.0,8.0,3.5,3.29396071,0,12.4,3.9,L3,PUBLICO,10,ENGATIVA,PALESTINA,-74.092075817,4.698862322,5.0,May
1223,V1223,2016,2016-05-15,3915159,09012703000303,36,"Caucho de la india, caucho",0.35,8.0,4.0,6.02092254,12,0.2,3.6,U2,PUBLICO,9,FONTIBON,BARRIO LA CAPELLANIA,-74.117702266,4.660072184,5.0,May
1224,V1224,2016,2016-05-29,3946588,03010102000452,26,"Acacia negra, gris",0.53,10.0,7.1,11.19333407,4,0.6,2.9,L1,PUBLICO,2,CHAPINERO,PARQUE NACIONAL,-74.063605747,4.626005595,5.0,May
1225,V1225,2016,2016-06-07,3964175,10011701000330,37,Caucho sabanero,0.6,12.0,6.3,4.97046748,20,16.2,4.2,U15,PUBLICO,10,ENGATIVA,VILLAS DE GRANADA,-74.118807445,4.718408352,6.0,June
1226,V1226,2016,2016-06-09,3967948,10010701000517,25,Acacia japonesa,1.35,15.0,6.8,8.62590351,0,7.8,5.1,L3,PUBLICO,10,ENGATIVA,SANTA HELENITA,-74.102558682,4.689450251,6.0,June
1227,V1227,2016,2016-06-15,3980376,12020505000179,25,Acacia japonesa,0.76,7.0,0.0,0.0,0,0.4,3.6,U2,PUBLICO,12,BARRIOS UNIDOS,URBANIZACION POLO CLUB,-74.061989367,4.674566233,6.0,June
1228,V1228,2016,2016-06-22,3992894,09012402000276,13,Eucalipto comun,0.7,20.0,12.6,11.04708491,4,0.1,4.4,U9,PUBLICO,9,FONTIBON,TERMINAL DE TRANSPORTES S.A.,-74.114126693,4.654152016,6.0,June
1229,V1229,2016,2016-06-22,3992894,09012502000583,36,"Caucho de la india, caucho",0.5,9.0,6.2,6.01808217,3,0.1,4.0,U13,PUBLICO,9,FONTIBON,CIUDAD SALITRE SPMZ I 16-17-22-23,-74.109695076,4.656542764,6.0,June
1230,V1230,2016,2016-06-22,3992894,09012502000590,32,"Aliso, fresno, chaquiro",0.3,12.0,7.2,5.61821226,10,0.1,4.0,U2,PUBLICO,9,FONTIBON,CIUDAD SALITRE SPMZ I 16-17-22-23,-74.109674717,4.656663611,6.0,June
1231,V1231,2016,2016-06-24,3999794,13021703000013,25,Acacia japonesa,0.7,12.0,0.0,0.0,0,1.1,2.9,U4,PUBLICO,13,TEUSAQUILLO,PALERMO,-74.073010322,4.636254217,6.0,June
1232,V1232,2016,2016-07-03,4015204,11010201000114,36,"Caucho de la india, caucho",0.7,12.0,4.3,5.26957037,4,2.2,6.0,L3,PUBLICO,11,SUBA,FLORESTA NORTE III SECTOR (SAUCES II),-74.074556847,4.690424059,7.0,July
1233,V1233,2016,2016-07-06,4019570,12020703000138,42,Eugenia,0.68,7.0,0.0,0.0,0,7.2,4.3,U14,PUBLICO,12,BARRIOS UNIDOS,URBANIZACION LA CASTELLANA,-74.061226115,4.680793678,7.0,July
1234,V1234,2016,2016-07-07,4020876,11010304000174,42,Eugenia,0.68,7.0,10.4,7.594013,0,0.0,4.2,L3,PUBLICO,11,SUBA,URBANIZACION CALLE 100,-74.060093869,4.689030421,7.0,July
1235,V1235,2016,2016-07-07,4021431,13010605000015,25,Acacia japonesa,0.46,14.0,0.0,0.0,0,0.0,4.1,L3,PUBLICO,13,TEUSAQUILLO,LA ESMERALDA,-74.094189073,4.650439473,7.0,July
1236,V1236,2016,2016-07-21,4048455,NO REGISTRA,336,Cerezo,0.95,10.0,0.0,0.0,0,0.5,3.4,SIN INFORMACION,PRIVADO,12,BARRIOS UNIDOS,URBANIZACION SAN FELIPE,-74.064974692,4.663599613,7.0,July
1237,V1237,2016,2016-07-25,4054273,18010803000368,36,"Caucho de la india, caucho",0.22,8.0,0.0,0.0,0,0.1,2.6,U2,PUBLICO,18,RAFAEL URIBE URIBE,LA FRAGUA,-74.122025729,4.587832132,7.0,July
1238,V1238,2016,,4134560,NO REGISTRA,42,Eugenia,0.0,0.0,0.0,0.0,0,0.0,0.0,L3,PUBLICO,11,SUBA,URBANIZACION EL POA,-74.095913345,4.744665769,,
1239,V1239,2016,2016-09-12,4147671,NO REGISTRA,106,NN,0.3,2.0,0.0,0.0,0,3.2,2.8,U10,PUBLICO,18,RAFAEL URIBE URIBE,LA PAZ (EL CEBADAL),-74.114366597,4.54496549,9.0,September
1240,V1240,2016,2016-09-12,4121818,NO REGISTRA,106,NN,0.15,1.5,0.0,0.0,0,3.8,2.8,L3,PUBLICO,4,SAN CRISTOBAL,URBANIZACION AYACUCHO SUR,-74.101785523,4.561110755,9.0,September
1241,V1241,2016,2016-09-15,NO REGISTRA,NO REGISTRA,106,NN,0.25,2.5,0.0,0.0,0,0.2,3.4,H3,PUBLICO,4,SAN CRISTOBAL,SANTA ANA SUR,-74.081050353,4.573395776,9.0,September
1242,V1242,2016,2016-09-16,4164531,NO REGISTRA,106,NN,0.11,0.0,0.0,0.0,0,0.0,4.1,L3,PUBLICO,1,USAQUEN,URBANIZACION CAPRI II SECTOR,-74.033134737,4.727088891,9.0,September
1243,V1243,2016,2016-09-15,NO REGISTRA,NO REGISTRA,61,"Jazmin del cabo, laurel huesito",0.4,6.0,0.0,0.0,0,0.3,4.0,L3,PUBLICO,11,SUBA,VILLA DEL PRADO,-74.057642031,4.755065927,9.0,September
1244,V1244,2016,2016-09-01,4134560,NO REGISTRA,42,Eugenia,0.8,8.0,0.0,0.0,0,12.5,3.7,L3,PUBLICO,11,SUBA,URBANIZACION EL POA,-74.095924553,4.744681699,9.0,September
1245,V1245,2016,2016-10-05,4113830,NO REGISTRA,20,"Palma yuca, palmiche",0.18,4.0,0.0,0.0,0,0.1,3.3,U11,PUBLICO,9,FONTIBON,AGRUPACION DE VIVIENDA BOSQUES DE MODELIA I ETAPA,-74.122868703,4.67159919,10.0,October
1246,V1246,2016,2016-08-26,4122590,NO REGISTRA,204,Eucalipto,1.4,6.0,0.0,0.0,0,1.0,2.8,H2,PUBLICO,4,SAN CRISTOBAL,URBANIZACION LA PENINSULA,-74.10140853,4.548887819,8.0,August
1247,V1247,2016,2016-10-21,4229321,NO REGISTRA,42,Eugenia,0.85,10.0,0.0,0.0,0,0.2,3.7,L2,PUBLICO,10,ENGATIVA,VILLA LUZ,-74.109937953,4.682424076,10.0,October
1248,V1248,2016,2016-10-23,NO REGISTRA,NO REGISTRA,36,"Caucho de la india, caucho",0.9,8.5,0.0,0.0,0,0.3,3.0,L3,PUBLICO,10,ENGATIVA,SANTA HELENITA,-74.102102981,4.690069287,10.0,October
1249,V1249,2016,2016-11-01,4260317,NO REGISTRA,49,Sauce lloron,0.5,19.0,0.0,0.0,0,20.3,2.8,H4,PUBLICO,1,USAQUEN,SANTA ANA ORIENTAL,-74.031547127,4.684944165,11.0,November
1250,V1250,2016,2016-11-02,4261770,NO REGISTRA,125,Caucho benjamin,0.1,4.0,0.0,0.0,0,0.0,4.1,L3,PUBLICO,10,ENGATIVA,VILLAS DE GRANADA,-74.120816018,4.717330784,11.0,November
1251,V1251,2016,2016-11-04,4269765,NO REGISTRA,3,"Cipres, Pino cipres, Pino",0.4,15.0,0.0,0.0,0,0.4,2.5,P1,PUBLICO,4,SAN CRISTOBAL,SANTA ANA SUR,-74.075385934,4.570511691,11.0,November
1252,V1252,2016,2016-11-05,4272192,NO REGISTRA,3,"Cipres, Pino cipres, Pino",0.9,18.0,0.0,0.0,0,0.0,2.5,U13,PUBLICO,4,SAN CRISTOBAL,MORALBA,-74.080819088,4.544629548,11.0,November
1253,V1253,2016,2016-11-05,4272192,NO REGISTRA,3,"Cipres, Pino cipres, Pino",0.8,18.0,0.0,0.0,0,0.0,2.5,U13,PUBLICO,4,SAN CRISTOBAL,MORALBA,-74.080819088,4.544629548,11.0,November
1254,V1254,2016,2016-11-08,4276153,NO REGISTRA,25,Acacia japonesa,0.4,10.0,0.0,0.0,0,0.0,3.1,L3,PUBLICO,10,ENGATIVA,SAN MARCOS,-74.108676823,4.686889474,11.0,November
1255,V1255,2016,2016-11-16,4293843,NO REGISTRA,26,"Acacia negra, gris",0.6,8.0,0.0,0.0,0,3.7,2.5,L3,PUBLICO,16,PUENTE ARANDA,URBANIZACION SAN FRANCISCO,-74.106801937,4.620865205,11.0,November
1256,V1256,2016,2016-11-17,4296137,NO REGISTRA,125,Caucho benjamin,0.2,6.0,0.0,0.0,0,6.3,2.8,U14,PUBLICO,12,BARRIOS UNIDOS,CONJUNTO RESIDENCIAL CINCO ESTRELLAS,-74.062663042,4.675387624,11.0,November
1257,V1257,2016,2016-11-27,4318235,08011305000301,26,"Acacia negra, gris",0.18,5.0,2.2,2.99604646,4,2.7,4.4,U13,PUBLICO,8,KENNEDY,URBANIZACION CIUDAD KENNEDY SPMZ 8,-74.155000885,4.617743496,11.0,November
1258,V1258,2016,2016-11-30,4321084,15010304000288,125,Caucho benjamin,0.3,5.0,0.0,0.0,0,0.5,2.9,U13,PUBLICO,15,ANTONIO NARI├ö├Â┬úÔö£┬¬O,URBANIZACION LA FRAGUA,-74.105685715,4.593323087,11.0,November
1259,V1259,2016,2016-12-12,4340668,13021701000087,241,Schefflera,0.1,8.0,0.0,0.0,0,0.0,1.8,U13,PUBLICO,13,TEUSAQUILLO,SANTA TERESITA,-74.070370677,4.631235711,12.0,December
1260,V1260,2016,2016-12-19,4355504,13010103000084,189,Calistemo,0.2,7.0,0.0,0.0,0,0.3,3.4,U6,PUBLICO,13,TEUSAQUILLO,CIUDAD SALITRE SPMZ II - 3-6-9,-74.105055446,4.647828396,12.0,December
1261,V1261,2017,2016-01-02,4393761,08010903000837,58,Falso pimiento,0.4,7.0,4.9,2.07010464,0,0.0,4.2,U3,PUBLICO,8,KENNEDY,URBANIZACION NUEVA MARSELLA III SECTOR,-74.126297493,4.62929071,1.0,January
1262,V1262,2017,2016-01-04,4394005 Ôö¼├í,11012203001781,26,"Acacia negra, gris",0.2,6.0,11.0,6.13013215,4,0.6,3.2,P1,PUBLICO,11,SUBA,EL SANTUARIO DE SUBA,-74.08027375,4.737814761,1.0,January
1263,V1263,2017,2017-01-20,4394331,NO REGISTRA,363,Borrachero,0.06,3.0,0.0,0.0,0,0.0,2.4,U13,Privado,2,CHAPINERO,BARRIO SUCRE,-74.067566843,4.629840394,1.0,January
1264,V1264,2017,2017-01-23,4394453,10010604000995,94,Sauco,0.3,4.0,7.8,1.06219838,2,0.0,3.1,L3,PUBLICO,10,ENGATIVA,TORRECAMPO,-74.112079058,4.690046841,1.0,January
